filename,xmin,ymin,xmax,ymax,class
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c000.png,0,68,31,107,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c000.png,62,195,102,235,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c000.png,139,139,179,179,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1024_c2048.png,107,76,147,115,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1024_c2048.png,36,131,76,171,tree
./dataset_not_aug/images/Img_RSKA014702_3_r512_c896.png,2,212,42,252,tree
./dataset_not_aug/images/Img_RSKA014702_3_r512_c896.png,188,202,228,241,tree
./dataset_not_aug/images/Img_RSKA014702_3_r512_c896.png,158,112,198,151,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2048_c2432.png,98,74,138,114,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2048_c2432.png,25,138,65,178,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2048_c2432.png,153,22,193,62,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2432_c768.png,121,232,161,256,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2432_c768.png,196,170,236,210,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2432_c768.png,0,135,25,175,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2432_c768.png,55,91,95,130,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2944_c896.png,163,46,203,86,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2944_c896.png,15,21,55,61,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1664_c2816.png,187,222,227,256,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1664_c2816.png,145,6,185,46,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1664_c2816.png,79,80,119,119,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1664_c2816.png,0,114,34,153,tree
./dataset_not_aug/images/Img_RSKA014702_0_r1536_c2560.png,99,125,139,165,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1920_c3456.png,172,0,212,39,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1920_c3456.png,99,57,139,96,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1920_c3456.png,32,112,72,152,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1920_c3456.png,226,189,256,228,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1024_c2048.png,138,24,178,64,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1024_c2048.png,62,76,102,116,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1024_c2048.png,5,144,45,184,tree
./dataset_not_aug/images/Img_RSKA003603_1_r256_c1408.png,0,28,24,67,tree
./dataset_not_aug/images/Img_RSKA003603_1_r256_c1408.png,205,40,245,80,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1920_c256.png,56,0,96,35,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1920_c256.png,0,60,25,99,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1920_c256.png,218,53,256,93,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1920_c256.png,63,176,103,216,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1920_c256.png,149,117,189,156,tree
./dataset_not_aug/images/Img_RSKA014702_1_r512_c000.png,69,196,109,236,tree
./dataset_not_aug/images/Img_RSKA014702_1_r512_c000.png,208,150,248,190,tree
./dataset_not_aug/images/Img_RSKA014702_1_r512_c000.png,218,50,256,90,tree
./dataset_not_aug/images/Img_RSKA014702_1_r512_c000.png,34,96,74,136,tree
./dataset_not_aug/images/Img_RSKA014702_1_r512_c000.png,24,5,64,45,tree
./dataset_not_aug/images/Img_RSKA003603_4_r000_c3200.png,31,135,71,175,tree
./dataset_not_aug/images/Img_RSKA003603_4_r000_c3200.png,111,63,151,103,tree
./dataset_not_aug/images/Img_RSKA003603_4_r000_c3200.png,198,8,238,48,tree
./dataset_not_aug/images/Img_RSKA003603_1_r768_c384.png,99,0,139,24,tree
./dataset_not_aug/images/Img_RSKA003603_1_r768_c384.png,34,45,74,84,tree
./dataset_not_aug/images/Img_RSKA003603_1_r768_c384.png,219,199,256,239,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1408_c2304.png,221,133,256,173,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1408_c2304.png,167,185,207,225,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1408_c2304.png,28,41,68,81,tree
./dataset_not_aug/images/Img_RSKA003603_4_r384_c1152.png,134,180,174,219,tree
./dataset_not_aug/images/Img_RSKA003603_2_r384_c1408.png,7,31,47,71,tree
./dataset_not_aug/images/Img_RSKA003603_2_r384_c1408.png,208,106,248,146,tree
./dataset_not_aug/images/Img_RSKA003603_2_r384_c1408.png,132,159,172,199,tree
./dataset_not_aug/images/Img_RSKA003603_5_r512_c3584.png,193,2,233,42,tree
./dataset_not_aug/images/Img_RSKA003603_5_r512_c3584.png,109,60,149,99,tree
./dataset_not_aug/images/Img_RSKA003603_5_r512_c3584.png,46,120,86,160,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1024_c1664.png,170,139,210,179,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1024_c1664.png,83,211,123,251,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1024_c1664.png,27,6,67,45,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2176_c1280.png,24,31,64,70,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2176_c1280.png,0,126,25,166,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2176_c1280.png,82,177,122,217,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2176_c1280.png,54,236,94,256,tree
./dataset_not_aug/images/Img_RSKA003603_5_r000_c768.png,105,162,145,202,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1536_c256.png,223,11,256,50,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1536_c256.png,167,61,207,101,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1536_c256.png,101,141,141,181,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1536_c256.png,33,187,73,226,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1024_c1280.png,0,46,22,85,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1024_c1280.png,0,151,37,190,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1024_c1280.png,205,215,245,255,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1024_c1280.png,183,136,223,176,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1024_c1280.png,186,36,226,76,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1920_c1792.png,218,140,256,179,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1920_c1792.png,153,202,193,241,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1920_c1792.png,0,125,32,165,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1920_c1792.png,60,51,100,91,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1920_c1792.png,128,0,168,34,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1152_c1152.png,209,48,249,88,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1152_c1152.png,25,0,65,29,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1152_c1152.png,138,112,178,152,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1152_c1152.png,60,163,100,203,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1152_c1152.png,0,192,30,231,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2688_c768.png,185,112,225,152,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2688_c768.png,92,176,132,216,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1664_c384.png,214,18,254,58,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1664_c384.png,66,114,106,153,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1664_c384.png,134,87,174,127,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1664_c384.png,0,195,34,235,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1664_c384.png,200,193,241,233,tree
./dataset_not_aug/images/Img_RSKA014702_1_r000_c1664.png,76,216,116,255,tree
./dataset_not_aug/images/Img_RSKA014702_1_r000_c1664.png,89,131,129,171,tree
./dataset_not_aug/images/Img_RSKA014702_1_r000_c1664.png,76,35,116,75,tree
./dataset_not_aug/images/Img_RSKA014702_0_r768_c384.png,0,67,27,106,tree
./dataset_not_aug/images/Img_RSKA014702_0_r768_c384.png,0,165,38,205,tree
./dataset_not_aug/images/Img_RSKA014702_0_r768_c384.png,221,176,256,216,tree
./dataset_not_aug/images/Img_RSKA014702_0_r768_c384.png,206,67,246,107,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2176_c384.png,220,50,256,90,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2176_c384.png,99,182,139,222,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2048_c3200.png,59,1,99,41,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2048_c3200.png,36,91,76,131,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2048_c3200.png,18,171,58,211,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1664_c1664.png,151,230,191,256,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1664_c1664.png,222,166,256,206,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1664_c1664.png,85,12,125,51,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1664_c1664.png,17,89,57,128,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c3328.png,158,202,198,241,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c3328.png,46,32,86,72,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c1280.png,210,80,250,120,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c1280.png,137,148,177,187,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c1280.png,62,206,102,246,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1280_c3584.png,232,201,256,241,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1280_c3584.png,146,9,186,48,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1280_c3584.png,74,67,114,107,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1280_c3584.png,10,117,50,157,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1024_c512.png,174,34,214,74,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1024_c512.png,212,225,252,256,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1024_c512.png,115,99,156,139,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1024_c512.png,27,153,67,193,tree
./dataset_not_aug/images/Img_RSKA003603_1_r128_c3072.png,30,215,70,255,tree
./dataset_not_aug/images/Img_RSKA003603_1_r128_c3072.png,103,154,143,194,tree
./dataset_not_aug/images/Img_RSKA003603_1_r128_c3072.png,171,104,211,144,tree
./dataset_not_aug/images/Img_RSKA003603_1_r128_c3072.png,234,50,256,89,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2688_c1152.png,202,198,242,238,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2688_c1152.png,183,0,223,25,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2688_c1152.png,93,35,133,75,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2688_c1152.png,43,113,83,152,tree
./dataset_not_aug/images/Img_RSKA003603_5_r128_c3584.png,182,108,222,148,tree
./dataset_not_aug/images/Img_RSKA003603_5_r128_c3584.png,125,167,165,207,tree
./dataset_not_aug/images/Img_RSKA003603_5_r128_c3584.png,58,228,98,256,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1664_c384.png,169,104,209,144,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1664_c384.png,119,179,159,218,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1664_c384.png,52,210,92,249,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1408_c3328.png,8,63,48,103,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1408_c3328.png,111,200,151,239,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1408_c3328.png,188,122,228,162,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1024_c1920.png,176,224,216,256,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1024_c1920.png,5,140,45,180,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1024_c1920.png,64,61,104,100,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2304_c384.png,210,86,250,126,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2304_c384.png,106,6,146,46,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2304_c384.png,141,233,181,256,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2304_c384.png,175,158,215,197,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2304_c384.png,61,86,101,126,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2304_c384.png,31,155,71,195,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2048_c640.png,158,25,198,65,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2048_c640.png,90,77,130,117,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2048_c640.png,4,158,44,197,tree
./dataset_not_aug/images/Img_RSKA014702_0_r128_c512.png,20,232,60,256,tree
./dataset_not_aug/images/Img_RSKA014702_0_r128_c512.png,11,126,51,166,tree
./dataset_not_aug/images/Img_RSKA014702_0_r128_c512.png,0,40,33,79,tree
./dataset_not_aug/images/Img_RSKA014702_0_r128_c512.png,193,1,233,41,tree
./dataset_not_aug/images/Img_RSKA014702_0_r128_c512.png,195,105,235,144,tree
./dataset_not_aug/images/Img_RSKA014702_0_r128_c512.png,178,185,218,225,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1536_c1152.png,118,29,158,69,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1024_c3200.png,218,56,256,96,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1024_c3200.png,137,122,177,161,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1024_c3200.png,57,173,98,213,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1024_c3200.png,33,0,73,36,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2944_c384.png,84,83,124,123,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2944_c384.png,163,27,203,66,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1024_c1280.png,130,27,170,67,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1024_c1280.png,30,94,70,133,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1024_c1280.png,217,165,256,205,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1024_c1280.png,129,234,169,256,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2432_c2944.png,226,0,256,36,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2432_c2944.png,204,105,244,145,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2432_c2944.png,24,0,64,25,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2432_c2944.png,7,64,47,104,tree
./dataset_not_aug/images/Img_RSKA003603_3_r256_c3200.png,145,66,185,106,tree
./dataset_not_aug/images/Img_RSKA003603_3_r256_c3200.png,80,128,120,167,tree
./dataset_not_aug/images/Img_RSKA003603_3_r256_c3200.png,12,197,52,237,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1664_c1408.png,11,30,51,70,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1664_c1408.png,226,8,256,48,tree
./dataset_not_aug/images/Img_RSKA003603_4_r896_c2048.png,64,15,104,55,tree
./dataset_not_aug/images/Img_RSKA003603_4_r896_c2048.png,0,64,23,104,tree
./dataset_not_aug/images/Img_RSKA003603_4_r896_c2048.png,107,204,147,243,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1664_c3328.png,48,6,88,46,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1664_c3328.png,157,133,197,173,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1664_c3328.png,227,78,256,118,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1536_c1920.png,90,173,130,212,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1536_c1920.png,104,97,144,137,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1536_c1920.png,129,18,169,57,tree
./dataset_not_aug/images/Img_RSKA014702_0_r1664_c768.png,105,47,145,87,tree
./dataset_not_aug/images/Img_RSKA014702_0_r1664_c768.png,113,158,153,198,tree
./dataset_not_aug/images/Img_RSKA014702_2_r1024_c1408.png,31,61,71,101,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2816_c256.png,212,211,252,251,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2816_c256.png,12,158,52,198,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2816_c256.png,88,121,128,161,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2816_c256.png,165,54,205,94,tree
./dataset_not_aug/images/Img_RSKA003603_1_r128_c1792.png,171,154,211,194,tree
./dataset_not_aug/images/Img_RSKA014702_2_r896_c1024.png,27,229,67,256,tree
./dataset_not_aug/images/Img_RSKA014702_2_r896_c1024.png,195,131,235,171,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1408_c1664.png,131,0,171,23,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1408_c1664.png,64,58,104,98,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1408_c1664.png,9,123,49,163,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1408_c1664.png,212,216,252,256,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1024_c2432.png,107,2,147,42,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1024_c2432.png,35,66,75,106,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1024_c2432.png,171,212,211,252,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2688_c1920.png,156,184,196,223,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2688_c1920.png,33,104,73,144,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2688_c1920.png,0,167,36,207,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2688_c1920.png,171,94,211,134,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2688_c1920.png,35,0,75,35,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2688_c1920.png,187,0,227,32,tree
./dataset_not_aug/images/Img_RSKA003603_1_r256_c2048.png,234,68,256,108,tree
./dataset_not_aug/images/Img_RSKA003603_1_r256_c2048.png,122,148,162,187,tree
./dataset_not_aug/images/Img_RSKA003603_1_r256_c2048.png,50,199,90,239,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2688_c1024.png,47,0,87,39,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2688_c1024.png,0,55,33,95,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2688_c1024.png,117,190,157,229,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2688_c1024.png,211,104,251,144,tree
./dataset_not_aug/images/Img_RSKA014702_3_r640_c128.png,136,98,176,138,tree
./dataset_not_aug/images/Img_RSKA014702_3_r640_c128.png,123,11,163,51,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1024_c1408.png,233,16,256,55,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1024_c1408.png,181,93,221,133,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1024_c1408.png,145,138,185,178,tree
./dataset_not_aug/images/Img_RSKA014702_0_r000_c1408.png,0,52,39,92,tree
./dataset_not_aug/images/Img_RSKA014702_0_r000_c1408.png,7,142,47,182,tree
./dataset_not_aug/images/Img_RSKA014702_0_r000_c1408.png,26,222,66,256,tree
./dataset_not_aug/images/Img_RSKA014702_0_r000_c1408.png,224,204,256,244,tree
./dataset_not_aug/images/Img_RSKA014702_0_r000_c1408.png,210,110,250,149,tree
./dataset_not_aug/images/Img_RSKA014702_0_r000_c1408.png,187,18,227,57,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2048_c3712.png,126,193,166,232,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2048_c3712.png,71,0,111,34,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2048_c3712.png,0,69,29,108,tree
./dataset_not_aug/images/Img_RSKA014702_0_r256_c1280.png,189,159,229,198,tree
./dataset_not_aug/images/Img_RSKA014702_1_r000_c2688.png,74,25,114,64,tree
./dataset_not_aug/images/Img_RSKA014702_1_r000_c2688.png,91,205,131,245,tree
./dataset_not_aug/images/Img_RSKA014702_1_r000_c2688.png,77,94,117,134,tree
./dataset_not_aug/images/Img_RSKA003603_4_r000_c1024.png,194,107,234,147,tree
./dataset_not_aug/images/Img_RSKA003603_4_r000_c1024.png,117,172,157,212,tree
./dataset_not_aug/images/Img_RSKA003603_4_r000_c1024.png,27,226,67,256,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2816_c3456.png,219,205,256,245,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2816_c3456.png,0,126,38,166,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2816_c3456.png,137,4,177,44,tree
./dataset_not_aug/images/Img_RSKA014702_0_r384_c2688.png,117,178,157,217,tree
./dataset_not_aug/images/Img_RSKA014702_0_r384_c2688.png,98,80,138,119,tree
./dataset_not_aug/images/Img_RSKA014702_0_r384_c2688.png,89,0,129,30,tree
./dataset_not_aug/images/Img_RSKA003603_2_r512_c512.png,133,9,173,48,tree
./dataset_not_aug/images/Img_RSKA003603_2_r512_c512.png,85,42,125,82,tree
./dataset_not_aug/images/Img_RSKA014702_0_r768_c2688.png,0,5,22,45,tree
./dataset_not_aug/images/Img_RSKA014702_0_r768_c2688.png,0,94,35,133,tree
./dataset_not_aug/images/Img_RSKA014702_0_r768_c2688.png,32,192,72,232,tree
./dataset_not_aug/images/Img_RSKA014702_0_r768_c2688.png,219,81,256,120,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1408_c2688.png,179,217,219,256,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1152_c1920.png,71,190,111,230,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1408_c2944.png,202,0,242,24,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1408_c2944.png,148,67,188,107,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1408_c2944.png,72,125,112,165,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1408_c2944.png,33,204,73,243,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2304_c384.png,197,234,237,256,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2304_c384.png,113,27,153,67,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2304_c384.png,0,133,33,172,tree
./dataset_not_aug/images/Img_RSKA014702_1_r128_c1536.png,44,118,84,158,tree
./dataset_not_aug/images/Img_RSKA014702_1_r128_c1536.png,229,181,256,221,tree
./dataset_not_aug/images/Img_RSKA014702_1_r128_c1536.png,204,88,244,127,tree
./dataset_not_aug/images/Img_RSKA014702_1_r128_c1536.png,217,3,256,43,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1280_c1920.png,233,97,256,137,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1280_c1920.png,157,171,197,211,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1280_c1920.png,0,224,38,256,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2432_c384.png,60,212,100,252,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2432_c384.png,197,106,237,146,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2432_c384.png,0,5,33,44,tree
./dataset_not_aug/images/Img_RSKA003603_4_r896_c1408.png,15,51,55,90,tree
./dataset_not_aug/images/Img_RSKA003603_4_r896_c1408.png,228,169,256,208,tree
./dataset_not_aug/images/Img_RSKA003603_4_r896_c1408.png,151,215,191,255,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2816_c1536.png,160,27,200,67,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2816_c1536.png,20,144,60,183,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2816_c1536.png,108,104,148,144,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2816_c1536.png,189,213,229,253,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1664_c640.png,170,115,210,155,tree
./dataset_not_aug/images/Img_RSKA003603_3_r640_c2944.png,83,11,123,50,tree
./dataset_not_aug/images/Img_RSKA003603_3_r640_c2944.png,9,85,49,125,tree
./dataset_not_aug/images/Img_RSKA003603_3_r640_c2944.png,211,183,251,223,tree
./dataset_not_aug/images/Img_RSKA003603_2_r384_c2560.png,63,19,103,59,tree
./dataset_not_aug/images/Img_RSKA003603_2_r384_c2560.png,1,79,42,118,tree
./dataset_not_aug/images/Img_RSKA003603_2_r384_c2560.png,182,165,222,205,tree
./dataset_not_aug/images/Img_RSKA003603_2_r384_c2560.png,128,231,168,256,tree
./dataset_not_aug/images/Img_RSKA003603_4_r256_c1408.png,130,85,170,125,tree
./dataset_not_aug/images/Img_RSKA003603_4_r256_c1408.png,188,42,228,82,tree
./dataset_not_aug/images/Img_RSKA003603_4_r256_c1408.png,61,142,101,182,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1280_c128.png,7,50,47,89,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1280_c128.png,21,148,61,188,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1280_c128.png,231,118,256,157,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1280_c128.png,216,26,256,65,tree
./dataset_not_aug/images/Img_RSKA003603_3_r000_c896.png,0,96,27,136,tree
./dataset_not_aug/images/Img_RSKA003603_3_r000_c896.png,164,186,204,225,tree
./dataset_not_aug/images/Img_RSKA003603_3_r000_c896.png,233,113,256,153,tree
./dataset_not_aug/images/Img_RSKA003603_3_r000_c896.png,63,63,103,102,tree
./dataset_not_aug/images/Img_RSKA014702_3_r384_c000.png,0,12,40,52,tree
./dataset_not_aug/images/Img_RSKA003603_1_r256_c2304.png,24,0,64,36,tree
./dataset_not_aug/images/Img_RSKA003603_1_r256_c2304.png,235,27,256,66,tree
./dataset_not_aug/images/Img_RSKA003603_1_r256_c2304.png,165,80,205,120,tree
./dataset_not_aug/images/Img_RSKA003603_1_r256_c2304.png,85,132,125,172,tree
./dataset_not_aug/images/Img_RSKA003603_1_r256_c2304.png,33,198,73,237,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1280_c1920.png,95,209,135,248,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1280_c1920.png,71,62,111,102,tree
./dataset_not_aug/images/Img_RSKA014702_1_r640_c2432.png,154,202,194,241,tree
./dataset_not_aug/images/Img_RSKA014702_1_r640_c2432.png,170,47,210,87,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1792_c000.png,121,30,161,69,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1792_c000.png,44,79,84,119,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1792_c000.png,0,152,30,192,tree
./dataset_not_aug/images/Img_RSKA003603_3_r768_c1664.png,160,0,200,37,tree
./dataset_not_aug/images/Img_RSKA003603_3_r768_c1664.png,115,63,155,103,tree
./dataset_not_aug/images/Img_RSKA003603_3_r768_c1664.png,67,118,107,158,tree
./dataset_not_aug/images/Img_RSKA003603_3_r768_c1664.png,33,181,73,221,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2560_c640.png,119,232,159,256,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2560_c640.png,191,167,231,207,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2560_c640.png,0,127,25,167,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2560_c640.png,57,65,97,105,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2560_c640.png,113,7,153,47,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2944_c768.png,108,79,148,118,tree
